text,label,tokens,letters,embeddings
Exploration of the challenges in human-computer interaction design and potential methodologies for improvement,Computer Science,"[30992, 7769, 315, 279, 11774, 304, 3823, 44211, 16628, 2955, 323, 4754, 81898, 369, 16048]","['expl', 'oration', ' of', ' the', ' challenges', ' in', ' human', 'computer', ' interaction', ' design', ' and', ' potential', ' methodologies', ' for', ' improvement']","tensor([[-0.0123, -0.0116, -0.0177,  ...,  0.0073, -0.0260, -0.0027],
        [ 0.0047, -0.0187, -0.0166,  ...,  0.0188,  0.0050,  0.0015],
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
In-depth review of the evolution of programming languages and their influence on modern software engineering practices,Computer Science,"[258, 18021, 3477, 315, 279, 15740, 315, 15840, 15823, 323, 872, 10383, 389, 6617, 3241, 15009, 12659]","['in', 'depth', ' review', ' of', ' the', ' evolution', ' of', ' programming', ' languages', ' and', ' their', ' influence', ' on', ' modern', ' software', ' engineering', ' practices']","tensor([[-0.0142,  0.0388,  0.0046,  ...,  0.0113, -0.0229,  0.0075],
        [-0.0060,  0.0085,  0.0012,  ..., -0.0085,  0.0079,  0.0005],
        [-0.0173,  0.0289, -0.0351,  ...,  0.0051,  0.0095,  0.0060],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Investigating the use of edge computing in IoT environments and its potential to enhance data processing efficiency and reduce latency,Computer Science,"[43114, 343, 1113, 279, 1005, 315, 6964, 25213, 304, 602, 354, 22484, 323, 1202, 4754, 311, 18885, 828, 8863, 15374, 323, 8108, 40370]","['invest', 'ig', 'ating', ' the', ' use', ' of', ' edge', ' computing', ' in', ' i', 'ot', ' environments', ' and', ' its', ' potential', ' to', ' enhance', ' data', ' processing', ' efficiency', ' and', ' reduce', ' latency']","tensor([[-0.0031,  0.0168, -0.0130,  ..., -0.0039, -0.0055, -0.0178],
        [-0.0361,  0.0023, -0.0179,  ..., -0.0114, -0.0061,  0.0173],
        [-0.0203,  0.0291, -0.0071,  ...,  0.0082, -0.0073, -0.0062],
        ...,
        [-0.0121, -0.0221, -0.0011,  ...,  0.0171,  0.0031,  0.0143],
        [-0.0331,  0.0288,  0.0189,  ...,  0.0162,  0.0057,  0.0007],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Current guidelines for managing hypertension in elderly patients,Medicine,"[3311, 17959, 369, 18646, 63308, 304, 29920, 6978]","['current', ' guidelines', ' for', ' managing', ' hypertension', ' in', ' elderly', ' patients']","tensor([[-0.0095,  0.0326,  0.0060,  ...,  0.0126, -0.0175, -0.0230],
        [ 0.0032,  0.0081, -0.0290,  ..., -0.0166,  0.0174,  0.0126],
        [-0.0125,  0.0107, -0.0132,  ...,  0.0056, -0.0239, -0.0063],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Recent advancements in gene therapy for rare genetic disorders,Medicine,"[47743, 83787, 304, 15207, 15419, 369, 9024, 19465, 24673]","['recent', ' advancements', ' in', ' gene', ' therapy', ' for', ' rare', ' genetic', ' disorders']","tensor([[ 0.0025,  0.0511, -0.0230,  ...,  0.0143,  0.0012,  0.0013],
        [-0.0010,  0.0531, -0.0322,  ..., -0.0037, -0.0054,  0.0086],
        [-0.0005,  0.0551, -0.0048,  ...,  0.0069, -0.0142,  0.0153],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Studies on the efficacy of telemedicine in chronic disease management,Medicine,"[267, 58787, 389, 279, 41265, 315, 8122, 83543, 304, 21249, 8624, 6373]","['st', 'udies', ' on', ' the', ' efficacy', ' of', ' tele', 'medicine', ' in', ' chronic', ' disease', ' management']","tensor([[ 0.0191,  0.0035, -0.0047,  ...,  0.0187, -0.0070,  0.0274],
        [ 0.0126,  0.0325, -0.0330,  ..., -0.0089,  0.0154, -0.0020],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Examination of the long-term impacts of COVID-19 on lung health, including pulmonary fibrosis and other complications",Medicine,"[327, 27935, 315, 279, 1317, 5098, 25949, 315, 84117, 777, 389, 21271, 2890, 2737, 70524, 16178, 63412, 323, 1023, 36505]","['ex', 'amination', ' of', ' the', ' long', 'term', ' impacts', ' of', ' covid', '19', ' on', ' lung', ' health', ' including', ' pulmonary', ' fib', 'rosis', ' and', ' other', ' complications']","tensor([[ 0.0021, -0.0086, -0.0100,  ..., -0.0175, -0.0019, -0.0056],
        [-0.0089,  0.0206, -0.0138,  ..., -0.0011,  0.0153,  0.0015],
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Review of dietary interventions for improving mental health in adolescents, focusing on the role of omega-3 fatty acids and probiotics",Medicine,"[19981, 315, 34625, 39455, 369, 18899, 10723, 2890, 304, 51516, 21760, 389, 279, 3560, 315, 34998, 18, 40085, 33969, 323, 3650, 83300]","['review', ' of', ' dietary', ' interventions', ' for', ' improving', ' mental', ' health', ' in', ' adolescents', ' focusing', ' on', ' the', ' role', ' of', ' omega', '3', ' fatty', ' acids', ' and', ' prob', 'iotics']","tensor([[-0.0269,  0.0298, -0.0405,  ...,  0.0037,  0.0175,  0.0030],
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        [ 0.0168,  0.0335, -0.0095,  ...,  0.0068,  0.0193,  0.0044],
        ...,
        [-0.0374, -0.0017,  0.0004,  ..., -0.0001, -0.0005,  0.0001],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Investigation into the molecular mechanisms of Alzheimer's disease, including potential biomarkers and therapeutic targets",Medicine,"[43114, 18413, 1139, 279, 31206, 24717, 315, 453, 89, 21215, 388, 8624, 2737, 4754, 39538, 91141, 323, 37471, 11811]","['invest', 'igation', ' into', ' the', ' molecular', ' mechanisms', ' of', ' al', 'z', 'heim', 'ers', ' disease', ' including', ' potential', ' biom', 'arkers', ' and', ' therapeutic', ' targets']","tensor([[-0.0031,  0.0168, -0.0130,  ..., -0.0039, -0.0055, -0.0178],
        [-0.0182, -0.0168,  0.0012,  ..., -0.0022,  0.0065, -0.0233],
        [-0.0076,  0.0287, -0.0072,  ...,  0.0058, -0.0157, -0.0025],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Research on the influence of social determinants of health on the prevalence of obesity in urban populations, with recommendations for community-based interventions",Medicine,"[61564, 389, 279, 10383, 315, 3674, 6449, 1821, 315, 2890, 389, 279, 38009, 315, 33048, 304, 16036, 22673, 449, 19075, 369, 4029, 31039, 39455]","['research', ' on', ' the', ' influence', ' of', ' social', ' determin', 'ants', ' of', ' health', ' on', ' the', ' prevalence', ' of', ' obesity', ' in', ' urban', ' populations', ' with', ' recommendations', ' for', ' community', 'based', ' interventions']","tensor([[ 0.0236,  0.0020, -0.0224,  ..., -0.0342, -0.0087, -0.0073],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0118,  0.0264, -0.0100,  ...,  0.0103, -0.0079, -0.0096],
        [-0.0039, -0.0041, -0.0247,  ...,  0.0018, -0.0164,  0.0103],
        [-0.0053,  0.0346, -0.0220,  ..., -0.0237, -0.0087, -0.0049]])"
Analysis of the safety and effectiveness of combining different classes of antidepressants in treatment-resistant depression patients,Medicine,"[35584, 315, 279, 7296, 323, 27375, 315, 35271, 2204, 6989, 315, 65211, 1821, 304, 6514, 417, 11451, 18710, 6978]","['analysis', ' of', ' the', ' safety', ' and', ' effectiveness', ' of', ' combining', ' different', ' classes', ' of', ' antidepress', 'ants', ' in', ' treatment', 'res', 'istant', ' depression', ' patients']","tensor([[-0.0207,  0.0061, -0.0427,  ...,  0.0033,  0.0074,  0.0130],
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Explore the role of gut microbiota in the development of autoimmune diseases, emphasizing interactions between diet, genetics, and immune response",Medicine,"[4683, 20763, 279, 3560, 315, 18340, 53499, 6217, 304, 279, 4500, 315, 88191, 19338, 82003, 22639, 1990, 10173, 56104, 323, 22852, 2077]","['exp', 'lore', ' the', ' role', ' of', ' gut', ' microbi', 'ota', ' in', ' the', ' development', ' of', ' autoimmune', ' diseases', ' emphasizing', ' interactions', ' between', ' diet', ' genetics', ' and', ' immune', ' response']","tensor([[-0.0229, -0.0137, -0.0063,  ..., -0.0086, -0.0102, -0.0048],
        [ 0.0190,  0.0040, -0.0162,  ...,  0.0104, -0.0124, -0.0183],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [-0.0240,  0.0241, -0.0084,  ..., -0.0087, -0.0019,  0.0117],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Comprehensive overview of emerging treatments for opioid use disorder, including medication-assisted therapies and behavioral health strategies",Medicine,"[884, 53999, 24131, 315, 24084, 22972, 369, 48825, 1005, 19823, 2737, 24099, 395, 13539, 52312, 323, 36695, 2890, 15174]","['com', 'prehensive', ' overview', ' of', ' emerging', ' treatments', ' for', ' opioid', ' use', ' disorder', ' including', ' medication', 'ass', 'isted', ' therapies', ' and', ' behavioral', ' health', ' strategies']","tensor([[-0.0099, -0.0238, -0.0144,  ...,  0.0034, -0.0025, -0.0013],
        [-0.0083,  0.0570, -0.0353,  ...,  0.0095,  0.0084, -0.0249],
        [-0.0154,  0.0239, -0.0279,  ...,  0.0051,  0.0212,  0.0155],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Find papers analyzing the role of language and style in 19th-century romantic poetry,Literature,"[3990, 16064, 42118, 279, 3560, 315, 4221, 323, 1742, 304, 220, 777, 339, 1189, 3431, 24364, 32349]","['find', ' papers', ' analyzing', ' the', ' role', ' of', ' language', ' and', ' style', ' in', ' ', '19', 'th', 'cent', 'ury', ' romantic', ' poetry']","tensor([[-0.0323,  0.0186, -0.0094,  ...,  0.0078, -0.0138, -0.0131],
        [ 0.0154,  0.0322, -0.0279,  ..., -0.0101,  0.0200,  0.0079],
        [-0.0217,  0.0152, -0.0305,  ...,  0.0240, -0.0026,  0.0051],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Explore research on the impact of colonialism on African literature and identity,Literature,"[4683, 20763, 3495, 389, 279, 5536, 315, 37683, 2191, 389, 75500, 17649, 323, 9764]","['exp', 'lore', ' research', ' on', ' the', ' impact', ' of', ' colonial', 'ism', ' on', ' african', ' literature', ' and', ' identity']","tensor([[-0.0229, -0.0137, -0.0063,  ..., -0.0086, -0.0102, -0.0048],
        [ 0.0190,  0.0040, -0.0162,  ...,  0.0104, -0.0124, -0.0183],
        [ 0.0156,  0.0084, -0.0235,  ..., -0.0273, -0.0072, -0.0037],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Papers discussing the thematic elements of love and loss in contemporary short stories,Literature,"[48393, 25394, 279, 95868, 5540, 315, 3021, 323, 4814, 304, 19225, 2875, 7493]","['papers', ' discussing', ' the', ' thematic', ' elements', ' of', ' love', ' and', ' loss', ' in', ' contemporary', ' short', ' stories']","tensor([[-0.0116,  0.0100, -0.0224,  ..., -0.0189,  0.0147,  0.0099],
        [-0.0165,  0.0195, -0.0309,  ..., -0.0002,  0.0145,  0.0004],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Comprehensive study on the use of narrative structure in Gabriel Garcia Marquez's works, particularly focusing on magical realism and its influence on the genre",Literature,"[884, 53999, 4007, 389, 279, 1005, 315, 19775, 6070, 304, 56979, 22811, 7515, 25088, 75467, 42050, 4375, 8104, 21760, 389, 24632, 69871, 323, 1202, 10383, 389, 279, 17779]","['com', 'prehensive', ' study', ' on', ' the', ' use', ' of', ' narrative', ' structure', ' in', ' gab', 'riel', ' gar', 'cia', ' marque', 'zs', ' works', ' particularly', ' focusing', ' on', ' magical', ' realism', ' and', ' its', ' influence', ' on', ' the', ' genre']","tensor([[-0.0099, -0.0238, -0.0144,  ...,  0.0034, -0.0025, -0.0013],
        [-0.0083,  0.0570, -0.0353,  ...,  0.0095,  0.0084, -0.0249],
        [ 0.0159,  0.0349, -0.0237,  ..., -0.0022,  0.0060,  0.0169],
        ...,
        [-0.0486, -0.0051, -0.0200,  ..., -0.0196, -0.0108,  0.0322],
        [-0.0028, -0.0078, -0.0102,  ...,  0.0166, -0.0208, -0.0036],
        [-0.0156,  0.0452, -0.0041,  ...,  0.0243, -0.0046,  0.0165]])"
"In-depth examination of the portrayal of race in American literature post-1960s, including key authors and significant texts that reflect social changes",Literature,"[258, 18021, 24481, 315, 279, 75033, 315, 7102, 304, 39542, 17649, 1772, 5162, 15, 82, 2737, 1401, 12283, 323, 5199, 22755, 430, 8881, 3674, 4442]","['in', 'depth', ' examination', ' of', ' the', ' portrayal', ' of', ' race', ' in', ' american', ' literature', ' post', '196', '0', 's', ' including', ' key', ' authors', ' and', ' significant', ' texts', ' that', ' reflect', ' social', ' changes']","tensor([[-0.0142,  0.0388,  0.0046,  ...,  0.0113, -0.0229,  0.0075],
        [-0.0060,  0.0085,  0.0012,  ..., -0.0085,  0.0079,  0.0005],
        [-0.0101,  0.0261, -0.0138,  ...,  0.0033,  0.0169,  0.0039],
        ...,
        [-0.0103,  0.0094, -0.0182,  ...,  0.0365, -0.0095,  0.0110],
        [-0.0269,  0.0012, -0.0191,  ...,  0.0008,  0.0124, -0.0120],
        [-0.0151,  0.0485, -0.0042,  ...,  0.0143, -0.0167,  0.0041]])"
Research on the significance of intertextuality in modern novels and how it shapes reader interpretation,Literature,"[61564, 389, 279, 26431, 315, 958, 1342, 10965, 304, 6617, 32963, 323, 1268, 433, 21483, 6742, 23692]","['research', ' on', ' the', ' significance', ' of', ' inter', 'text', 'uality', ' in', ' modern', ' novels', ' and', ' how', ' it', ' shapes', ' reader', ' interpretation']","tensor([[ 0.0236,  0.0020, -0.0224,  ..., -0.0342, -0.0087, -0.0073],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Investigate papers on the evolution of children's literature and its role in shaping cultural narratives and educational practices,Literature,"[43114, 65056, 16064, 389, 279, 15740, 315, 2911, 82, 17649, 323, 1202, 3560, 304, 46620, 13042, 58378, 323, 16627, 12659]","['invest', 'igate', ' papers', ' on', ' the', ' evolution', ' of', ' children', 's', ' literature', ' and', ' its', ' role', ' in', ' shaping', ' cultural', ' narratives', ' and', ' educational', ' practices']","tensor([[-0.0031,  0.0168, -0.0130,  ..., -0.0039, -0.0055, -0.0178],
        [-0.0259, -0.0148, -0.0054,  ...,  0.0096, -0.0099, -0.0100],
        [ 0.0154,  0.0322, -0.0279,  ..., -0.0101,  0.0200,  0.0079],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Detailed analysis of the existential themes in the works of Franz Kafka and their relevance to 21st-century existential thought,Literature,"[67, 10319, 6492, 315, 279, 67739, 22100, 304, 279, 4375, 315, 1448, 12341, 68952, 323, 872, 41961, 311, 220, 1691, 267, 1189, 3431, 67739, 3463]","['d', 'etailed', ' analysis', ' of', ' the', ' existential', ' themes', ' in', ' the', ' works', ' of', ' fr', 'anz', ' kafka', ' and', ' their', ' relevance', ' to', ' ', '21', 'st', 'cent', 'ury', ' existential', ' thought']","tensor([[ 0.0117, -0.0174,  0.0009,  ...,  0.0040,  0.0058, -0.0080],
        [ 0.0147, -0.0027, -0.0428,  ...,  0.0151,  0.0240, -0.0045],
        [-0.0150,  0.0194, -0.0352,  ...,  0.0055,  0.0051,  0.0201],
        ...,
        [-0.0044,  0.0133, -0.0132,  ..., -0.0023,  0.0008, -0.0314],
        [-0.0007,  0.0099,  0.0001,  ...,  0.0136,  0.0127, -0.0022],
        [-0.0468,  0.0225, -0.0072,  ...,  0.0140, -0.0061,  0.0027]])"
Studies on the rise of graphic novels as a legitimate literary form and their impact on traditional storytelling methods,Literature,"[267, 58787, 389, 279, 10205, 315, 21154, 32963, 439, 264, 23583, 32465, 1376, 323, 872, 5536, 389, 8776, 48929, 5528]","['st', 'udies', ' on', ' the', ' rise', ' of', ' graphic', ' novels', ' as', ' a', ' legitimate', ' literary', ' form', ' and', ' their', ' impact', ' on', ' traditional', ' storytelling', ' methods']","tensor([[ 0.0191,  0.0035, -0.0047,  ...,  0.0187, -0.0070,  0.0274],
        [ 0.0126,  0.0325, -0.0330,  ..., -0.0089,  0.0154, -0.0020],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
