text,label,tokens,letters,embeddings
"Search for 10 papers discussing the effects of climate change on human health, with emphasis on respiratory diseases, from Google Scholar, no year restriction",Medicine,"[1874, 369, 220, 605, 16064, 25394, 279, 6372, 315, 10182, 2349, 389, 3823, 2890, 449, 25679, 389, 42631, 19338, 505, 11819, 18640, 912, 1060, 20020]","['search', ' for', ' ', '10', ' papers', ' discussing', ' the', ' effects', ' of', ' climate', ' change', ' on', ' human', ' health', ' with', ' emphasis', ' on', ' respiratory', ' diseases', ' from', ' google', ' scholar', ' no', ' year', ' restriction']","tensor([[ 0.0071,  0.0210, -0.0067,  ..., -0.0042, -0.0190, -0.0050],
        [-0.0125,  0.0107, -0.0132,  ...,  0.0056, -0.0239, -0.0063],
        [ 0.0076,  0.0054, -0.0193,  ...,  0.0001, -0.0115, -0.0064],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Find 4 papers on the correlation between diet and cardiovascular health, published after 2018 from PubMed",Medicine,"[3990, 220, 19, 16064, 389, 279, 26670, 1990, 10173, 323, 41713, 2890, 4756, 1306, 220, 679, 23, 505, 6814, 2106]","['find', ' ', '4', ' papers', ' on', ' the', ' correlation', ' between', ' diet', ' and', ' cardiovascular', ' health', ' published', ' after', ' ', '201', '8', ' from', ' pub', 'med']","tensor([[-0.0323,  0.0186, -0.0094,  ...,  0.0078, -0.0138, -0.0131],
        [ 0.0076,  0.0054, -0.0193,  ...,  0.0001, -0.0115, -0.0064],
        [-0.0105,  0.0209, -0.0035,  ...,  0.0071, -0.0025, -0.0328],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"I am interested in obtaining 8 articles examining the long-term effects of COVID-19 on mental health, with a focus on adolescents and young adults, from Google Scholar, published since 2021",Medicine,"[72, 1097, 8173, 304, 19546, 220, 23, 9908, 38936, 279, 1317, 5098, 6372, 315, 84117, 777, 389, 10723, 2890, 449, 264, 5357, 389, 51516, 323, 3995, 12884, 505, 11819, 18640, 4756, 2533, 220, 2366, 16]","['i', ' am', ' interested', ' in', ' obtaining', ' ', '8', ' articles', ' examining', ' the', ' long', 'term', ' effects', ' of', ' covid', '19', ' on', ' mental', ' health', ' with', ' a', ' focus', ' on', ' adolescents', ' and', ' young', ' adults', ' from', ' google', ' scholar', ' published', ' since', ' ', '202', '1']","tensor([[-0.0056, -0.0228, -0.0147,  ...,  0.0122, -0.0128, -0.0201],
        [-0.0002,  0.0156, -0.0028,  ...,  0.0093, -0.0010,  0.0081],
        [-0.0194,  0.0268, -0.0206,  ..., -0.0044,  0.0083, -0.0184],
        ...,
        [-0.0091,  0.0355, -0.0173,  ...,  0.0066, -0.0104,  0.0121],
        [-0.0050, -0.0064, -0.0015,  ..., -0.0016, -0.0094,  0.0092],
        [ 0.0197,  0.0375, -0.0287,  ..., -0.0098,  0.0102, -0.0003]])"
"Retrieve 10 studies on the benefits of mindfulness-based interventions for chronic pain management from PubMed, no year restriction",Medicine,"[56627, 220, 605, 7978, 389, 279, 7720, 315, 71705, 31039, 39455, 369, 21249, 6784, 6373, 505, 6814, 2106, 912, 1060, 20020]","['retrieve', ' ', '10', ' studies', ' on', ' the', ' benefits', ' of', ' mindfulness', 'based', ' interventions', ' for', ' chronic', ' pain', ' management', ' from', ' pub', 'med', ' no', ' year', ' restriction']","tensor([[-0.0125,  0.0236, -0.0009,  ..., -0.0003, -0.0108,  0.0025],
        [ 0.0076,  0.0054, -0.0193,  ...,  0.0001, -0.0115, -0.0064],
        [-0.0338, -0.0229, -0.0144,  ...,  0.0016, -0.0238, -0.0144],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Collect 7 papers on the role of gut microbiota in autoimmune diseases, with recent findings from the last 3 years, from Google Scholar",Medicine,"[17840, 220, 22, 16064, 389, 279, 3560, 315, 18340, 53499, 6217, 304, 88191, 19338, 449, 3293, 14955, 505, 279, 1566, 220, 18, 1667, 505, 11819, 18640]","['collect', ' ', '7', ' papers', ' on', ' the', ' role', ' of', ' gut', ' microbi', 'ota', ' in', ' autoimmune', ' diseases', ' with', ' recent', ' findings', ' from', ' the', ' last', ' ', '3', ' years', ' from', ' google', ' scholar']","tensor([[ 0.0113,  0.0364, -0.0210,  ...,  0.0026, -0.0034, -0.0082],
        [ 0.0076,  0.0054, -0.0193,  ...,  0.0001, -0.0115, -0.0064],
        [-0.0238, -0.0075, -0.0145,  ..., -0.0007,  0.0087, -0.0378],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Retrieve 10 papers on the themes of alienation in modernist literature from Google Scholar,Literature,"[56627, 220, 605, 16064, 389, 279, 22100, 315, 20167, 367, 304, 6617, 380, 17649, 505, 11819, 18640]","['retrieve', ' ', '10', ' papers', ' on', ' the', ' themes', ' of', ' alien', 'ation', ' in', ' modern', 'ist', ' literature', ' from', ' google', ' scholar']","tensor([[-0.0125,  0.0236, -0.0009,  ..., -0.0003, -0.0108,  0.0025],
        [ 0.0076,  0.0054, -0.0193,  ...,  0.0001, -0.0115, -0.0064],
        [-0.0338, -0.0229, -0.0144,  ...,  0.0016, -0.0238, -0.0144],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Find 5 papers discussing the role of women in Victorian poetry, published between 2000 and 2010 from JSTOR",Literature,"[3990, 220, 20, 16064, 25394, 279, 3560, 315, 3278, 304, 5310, 22865, 32349, 4756, 1990, 220, 1049, 15, 323, 220, 679, 15, 505, 503, 48465]","['find', ' ', '5', ' papers', ' discussing', ' the', ' role', ' of', ' women', ' in', ' vict', 'orian', ' poetry', ' published', ' between', ' ', '200', '0', ' and', ' ', '201', '0', ' from', ' j', 'stor']","tensor([[-0.0323,  0.0186, -0.0094,  ...,  0.0078, -0.0138, -0.0131],
        [ 0.0076,  0.0054, -0.0193,  ...,  0.0001, -0.0115, -0.0064],
        [-0.0236,  0.0041, -0.0090,  ...,  0.0008, -0.0186, -0.0529],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Please gather 8 papers on the impact of postcolonial theory on contemporary literary criticism, with no year restriction from Google Scholar",Literature,"[31121, 9762, 220, 23, 16064, 389, 279, 5536, 315, 1772, 77924, 532, 10334, 389, 19225, 32465, 19347, 449, 912, 1060, 20020, 505, 11819, 18640]","['please', ' gather', ' ', '8', ' papers', ' on', ' the', ' impact', ' of', ' post', 'colon', 'ial', ' theory', ' on', ' contemporary', ' literary', ' criticism', ' with', ' no', ' year', ' restriction', ' from', ' google', ' scholar']","tensor([[-0.0105, -0.0086, -0.0150,  ..., -0.0079, -0.0047,  0.0085],
        [-0.0214,  0.0318, -0.0166,  ..., -0.0083,  0.0061,  0.0051],
        [ 0.0076,  0.0054, -0.0193,  ...,  0.0001, -0.0115, -0.0064],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Research the evolution of the novel form in the 19th century, retrieve 10 papers, no year restriction from JSTOR",Literature,"[61564, 279, 15740, 315, 279, 11775, 1376, 304, 279, 220, 777, 339, 9478, 17622, 220, 605, 16064, 912, 1060, 20020, 505, 503, 48465]","['research', ' the', ' evolution', ' of', ' the', ' novel', ' form', ' in', ' the', ' ', '19', 'th', ' century', ' retrieve', ' ', '10', ' papers', ' no', ' year', ' restriction', ' from', ' j', 'stor']","tensor([[ 0.0236,  0.0020, -0.0224,  ..., -0.0342, -0.0087, -0.0073],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        [-0.0279, -0.0043, -0.0019,  ...,  0.0160,  0.0102,  0.0106],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Find 6 papers on the depiction of nature in Romantic literature, published after 2010 from Google Scholar",Literature,"[3990, 220, 21, 16064, 389, 279, 73764, 315, 7138, 304, 24364, 17649, 4756, 1306, 220, 679, 15, 505, 11819, 18640]","['find', ' ', '6', ' papers', ' on', ' the', ' depiction', ' of', ' nature', ' in', ' romantic', ' literature', ' published', ' after', ' ', '201', '0', ' from', ' google', ' scholar']","tensor([[-0.0323,  0.0186, -0.0094,  ...,  0.0078, -0.0138, -0.0131],
        [ 0.0076,  0.0054, -0.0193,  ...,  0.0001, -0.0115, -0.0064],
        [ 0.0023,  0.0030, -0.0080,  ...,  0.0109,  0.0021, -0.0442],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Analyze the representation of race in American literature, please retrieve 10 papers, including those published in the last decade from JSTOR",Literature,"[94321, 279, 13340, 315, 7102, 304, 39542, 17649, 4587, 17622, 220, 605, 16064, 2737, 1884, 4756, 304, 279, 1566, 13515, 505, 503, 48465]","['analyze', ' the', ' representation', ' of', ' race', ' in', ' american', ' literature', ' please', ' retrieve', ' ', '10', ' papers', ' including', ' those', ' published', ' in', ' the', ' last', ' decade', ' from', ' j', 'stor']","tensor([[-0.0264,  0.0136, -0.0295,  ...,  0.0177, -0.0129,  0.0060],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        [-0.0076,  0.0196, -0.0285,  ..., -0.0090, -0.0044,  0.0139],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Look for 5 papers on the influence of mythology in contemporary fiction, focusing on works from the last 15 years from Google Scholar",Literature,"[7349, 369, 220, 20, 16064, 389, 279, 10383, 315, 59492, 304, 19225, 17422, 21760, 389, 4375, 505, 279, 1566, 220, 868, 1667, 505, 11819, 18640]","['look', ' for', ' ', '5', ' papers', ' on', ' the', ' influence', ' of', ' mythology', ' in', ' contemporary', ' fiction', ' focusing', ' on', ' works', ' from', ' the', ' last', ' ', '15', ' years', ' from', ' google', ' scholar']","tensor([[-1.5384e-02,  7.1318e-03, -1.6762e-02,  ...,  4.1394e-05,
         -1.4804e-02, -1.5795e-02],
        [-1.2523e-02,  1.0695e-02, -1.3165e-02,  ...,  5.6144e-03,
         -2.3869e-02, -6.2839e-03],
        [ 7.5919e-03,  5.4238e-03, -1.9256e-02,  ...,  1.2374e-04,
         -1.1540e-02, -6.4439e-03],
        ...,
        [ 0.0000e+00,  0.0000e+00,  0.0000e+00,  ...,  0.0000e+00,
          0.0000e+00,  0.0000e+00],
        [ 0.0000e+00,  0.0000e+00,  0.0000e+00,  ...,  0.0000e+00,
          0.0000e+00,  0.0000e+00],
        [ 0.0000e+00,  0.0000e+00,  0.0000e+00,  ...,  0.0000e+00,
          0.0000e+00,  0.0000e+00]])"
"Conduct a study on the role of metafiction in 21st-century literature, retrieve 7 papers, no year restriction from JSTOR",Literature,"[77752, 264, 4007, 389, 279, 3560, 315, 8999, 58162, 304, 220, 1691, 267, 1189, 3431, 17649, 17622, 220, 22, 16064, 912, 1060, 20020, 505, 503, 48465]","['conduct', ' a', ' study', ' on', ' the', ' role', ' of', ' meta', 'fiction', ' in', ' ', '21', 'st', 'cent', 'ury', ' literature', ' retrieve', ' ', '7', ' papers', ' no', ' year', ' restriction', ' from', ' j', 'stor']","tensor([[ 0.0176, -0.0052, -0.0144,  ..., -0.0145, -0.0094, -0.0189],
        [ 0.0196, -0.0041,  0.0031,  ...,  0.0157,  0.0016, -0.0058],
        [ 0.0159,  0.0349, -0.0237,  ..., -0.0022,  0.0060,  0.0169],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Research the cultural impact of dystopian novels in the 21st century, find 10 papers published after 2015 from Google Scholar",Literature,"[61564, 279, 13042, 5536, 315, 69110, 48748, 32963, 304, 279, 220, 1691, 267, 9478, 1505, 220, 605, 16064, 4756, 1306, 220, 679, 20, 505, 11819, 18640]","['research', ' the', ' cultural', ' impact', ' of', ' dyst', 'opian', ' novels', ' in', ' the', ' ', '21', 'st', ' century', ' find', ' ', '10', ' papers', ' published', ' after', ' ', '201', '5', ' from', ' google', ' scholar']","tensor([[ 0.0236,  0.0020, -0.0224,  ..., -0.0342, -0.0087, -0.0073],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        [-0.0251,  0.0410, -0.0194,  ...,  0.0137, -0.0063,  0.0022],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Examine the intersection of literature and psychology in character development, retrieve 12 papers, focusing on those published since 2010 from JSTOR",Literature,"[327, 20588, 279, 19801, 315, 17649, 323, 31018, 304, 3752, 4500, 17622, 220, 717, 16064, 21760, 389, 1884, 4756, 2533, 220, 679, 15, 505, 503, 48465]","['ex', 'amine', ' the', ' intersection', ' of', ' literature', ' and', ' psychology', ' in', ' character', ' development', ' retrieve', ' ', '12', ' papers', ' focusing', ' on', ' those', ' published', ' since', ' ', '201', '0', ' from', ' j', 'stor']","tensor([[ 0.0021, -0.0086, -0.0100,  ..., -0.0175, -0.0019, -0.0056],
        [-0.0145,  0.0250,  0.0035,  ...,  0.0091, -0.0042, -0.0089],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"I need to retrieve 10 papers on the effects of pollution on biodiversity from Google Scholar, published after 2018",Other,"[72, 1205, 311, 17622, 220, 605, 16064, 389, 279, 6372, 315, 25793, 389, 73119, 505, 11819, 18640, 4756, 1306, 220, 679, 23]","['i', ' need', ' to', ' retrieve', ' ', '10', ' papers', ' on', ' the', ' effects', ' of', ' pollution', ' on', ' biodiversity', ' from', ' google', ' scholar', ' published', ' after', ' ', '201', '8']","tensor([[-0.0056, -0.0228, -0.0147,  ...,  0.0122, -0.0128, -0.0201],
        [-0.0213,  0.0320, -0.0100,  ..., -0.0087, -0.0115,  0.0021],
        [-0.0160,  0.0241, -0.0204,  ...,  0.0093, -0.0150,  0.0105],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Find 8 studies on the economic impacts of tourism, no year restriction, from JSTOR",Other,"[3990, 220, 23, 7978, 389, 279, 7100, 25949, 315, 32083, 912, 1060, 20020, 505, 503, 48465]","['find', ' ', '8', ' studies', ' on', ' the', ' economic', ' impacts', ' of', ' tourism', ' no', ' year', ' restriction', ' from', ' j', 'stor']","tensor([[-0.0323,  0.0186, -0.0094,  ...,  0.0078, -0.0138, -0.0131],
        [ 0.0076,  0.0054, -0.0193,  ...,  0.0001, -0.0115, -0.0064],
        [-0.0199,  0.0073, -0.0099,  ...,  0.0085,  0.0107, -0.0246],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Research on the history of political revolutions, retrieve 10 papers from Google Scholar, no year restriction",Other,"[61564, 389, 279, 3925, 315, 5054, 93574, 17622, 220, 605, 16064, 505, 11819, 18640, 912, 1060, 20020]","['research', ' on', ' the', ' history', ' of', ' political', ' revolutions', ' retrieve', ' ', '10', ' papers', ' from', ' google', ' scholar', ' no', ' year', ' restriction']","tensor([[ 0.0236,  0.0020, -0.0224,  ..., -0.0342, -0.0087, -0.0073],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"I am looking for a comprehensive review of advancements in renewable energy technologies, please retrieve 7 papers published after 2020 from JSTOR. This topic is critical as we explore sustainable energy solutions for the future.",Other,"[72, 1097, 3411, 369, 264, 16195, 3477, 315, 83787, 304, 33268, 4907, 14645, 4587, 17622, 220, 22, 16064, 4756, 1306, 220, 2366, 15, 505, 503, 48465, 420, 8712, 374, 9200, 439, 584, 13488, 22556, 4907, 10105, 369, 279, 3938]","['i', ' am', ' looking', ' for', ' a', ' comprehensive', ' review', ' of', ' advancements', ' in', ' renewable', ' energy', ' technologies', ' please', ' retrieve', ' ', '7', ' papers', ' published', ' after', ' ', '202', '0', ' from', ' j', 'stor', ' this', ' topic', ' is', ' critical', ' as', ' we', ' explore', ' sustainable', ' energy', ' solutions', ' for', ' the', ' future']","tensor([[-0.0056, -0.0228, -0.0147,  ...,  0.0122, -0.0128, -0.0201],
        [-0.0002,  0.0156, -0.0028,  ...,  0.0093, -0.0010,  0.0081],
        [-0.0185,  0.0225, -0.0086,  ...,  0.0105, -0.0109, -0.0034],
        ...,
        [-0.0196,  0.0381, -0.0205,  ..., -0.0050,  0.0043,  0.0183],
        [-0.0058,  0.0122, -0.0013,  ...,  0.0143, -0.0145,  0.0212],
        [-0.0088,  0.0338, -0.0077,  ...,  0.0026,  0.0033, -0.0095]])"
"Retrieve 5 papers on the implications of artificial intelligence in the workplace, with no year restrictions, from Google Scholar. Understanding this can help businesses adapt to technology changes effectively.",Other,"[56627, 220, 20, 16064, 389, 279, 25127, 315, 21075, 11478, 304, 279, 27465, 449, 912, 1060, 17294, 505, 11819, 18640, 8830, 420, 649, 1520, 9873, 10737, 311, 5557, 4442, 13750]","['retrieve', ' ', '5', ' papers', ' on', ' the', ' implications', ' of', ' artificial', ' intelligence', ' in', ' the', ' workplace', ' with', ' no', ' year', ' restrictions', ' from', ' google', ' scholar', ' understanding', ' this', ' can', ' help', ' businesses', ' adapt', ' to', ' technology', ' changes', ' effectively']","tensor([[-0.0125,  0.0236, -0.0009,  ..., -0.0003, -0.0108,  0.0025],
        [ 0.0076,  0.0054, -0.0193,  ...,  0.0001, -0.0115, -0.0064],
        [-0.0236,  0.0041, -0.0090,  ...,  0.0008, -0.0186, -0.0529],
        ...,
        [-0.0287,  0.0122, -0.0091,  ..., -0.0031, -0.0242,  0.0114],
        [-0.0153,  0.0179, -0.0088,  ...,  0.0020,  0.0169,  0.0087],
        [ 0.0096,  0.0046, -0.0004,  ..., -0.0019, -0.0044, -0.0002]])"
